date,temperature,dew_point,humidity,wind_speed,wind_gust,pressure,precipitation
2028-10-16,21.418416613532305,18.9325475630348,62.64187003451446,12.473608888656788,16.76336861566847,990.5107550928712,5.236943322446882
2028-10-17,13.129751605617372,11.34908553674277,53.364230646075725,2.2546593372595316,4.211549804078267,1026.181207258253,9.824473570470747
2028-10-18,24.336828142165015,21.37925799253866,63.3998633442189,0.5788734290720077,5.022339502995999,1002.6504322827658,0.5997927219151644
2028-10-19,8.271841517958745,4.305275710614575,95.61041183907628,13.183217188692783,14.38435302067051,1003.8841450674507,4.879576397907488
2028-10-20,29.245526126963618,26.275249843950427,81.65893374478861,4.723998411883987,6.125080446836843,1026.3342411110548,7.740617069461161
2028-10-21,16.34473853459098,13.412015081336307,86.05273304489359,1.934683618907479,2.2002867399024844,1012.6899593673254,1.5116195818822653
2028-10-22,10.901261583661599,6.548339899334397,62.857617555454794,7.026918556306298,11.004827739017713,1036.8423305118197,6.115315946147739
2028-10-23,6.837418683250316,4.3918035669815705,85.96940777874102,8.974591135440281,11.05986731660381,990.9142956763978,2.3946477953446674
2028-10-24,9.243947627188518,4.804768927941936,51.40607531389619,0.46455905133765185,1.610142120894647,1035.2963788836928,8.674041132245677
2028-10-25,17.994348713900443,15.367129510093548,68.76606728865069,4.123434873856316,5.282386261939214,984.4964673640195,3.270996654000793
2028-10-26,13.425079410782157,11.1121469880688,81.33766742711656,0.4919981141534402,4.998997820299606,993.5837716171924,3.2906281690090955
2028-10-27,25.722084147065235,22.90612450226644,57.30482827706601,6.305030837932485,10.47461384023767,1025.9304800152215,5.981938785178935
2028-10-28,15.772188091545148,11.722400256845674,91.15017872234674,13.426500435993665,16.19415486277958,1039.844795955775,1.8356290811990872
2028-10-29,11.217856814690748,9.71384870323477,61.751564940595934,14.739786172403537,17.820340174482144,997.6875739417544,2.8488863890306106
2028-10-30,20.42862466510075,18.642947801612678,82.61405564092232,9.555713302554413,11.927341155305868,1002.9034124080239,4.166318501194115
2028-10-31,22.669430422136145,17.863651119483777,70.25985712876648,2.424565406768877,4.382898121162921,1017.5984523800718,3.536378631401104
2028-11-01,9.176047697523746,7.4740811879983164,79.80217977388236,13.587740849989586,18.165125256081243,994.8100964542512,5.248772180055824
2028-11-02,9.190480407207941,5.919571135483723,55.37252763144541,7.7437173480009065,8.371780865602418,1036.7809383111253,5.996401440689663
2028-11-03,5.916785673338574,2.5995278066908227,50.845639996080365,2.3062396815437713,4.398473630124911,1034.1545651504032,5.666674537501645
2028-11-04,23.410050376641014,20.451552528440033,95.47822136901506,13.82590004177492,15.548709581714297,990.1704198376048,6.541683119919322
2028-11-05,21.595113190545128,18.016132196237855,63.48150043835914,11.362035760846545,13.852789362102287,1012.4680812271642,3.0774951660782026
2028-11-06,16.865771893745347,14.946464990554873,90.98385013902296,10.975579090847273,13.263738463573148,1034.2379436658234,1.2642622715502805
2028-11-07,26.10426122422993,22.893612153122938,99.96751502361002,10.63771055691607,13.232158215171477,1003.613067177239,7.608075414310771
2028-11-08,25.14175382375133,22.65306080276374,60.57156289994556,3.005097316446635,3.7046922025816054,1024.3174775902412,8.50780382630682
2028-11-09,19.633859109918802,15.987190071402047,63.25853705916778,3.165100375612891,5.730807883179276,983.5149185020301,2.5700623222243224
2028-11-10,26.706782012831464,25.141887839338867,83.14298938173329,10.324394976408826,11.53648904584488,1022.6082132370523,4.070919561580197
2028-11-11,10.146030250919207,6.862520583561302,98.27243173003106,3.295841251655953,4.21749799659691,990.6857086000425,4.985692169635553
2028-11-12,7.797990484943197,6.056909063409902,95.7907174095372,6.580075452045733,6.904246545976689,1038.1408327580116,5.333268427529364
2028-11-13,11.74374028792474,9.629168035464595,75.14377600327924,11.730027383909121,15.543290177689826,1004.8814624506335,6.594901710876519
2028-11-14,6.427171402232871,4.5523322009385385,89.75551412633624,11.759287771467614,13.896497375750414,999.7087703909737,0.41603233355321345
2028-11-15,18.2792382000258,16.547887080550534,56.787292654995056,6.798926587887895,9.932145004446687,1038.862228369804,7.21477082734017
2028-11-16,28.415142307374037,24.11229850113137,98.87190921020061,11.882849074128677,15.520815790652394,983.5100816150267,0.6197100697941027
2028-11-17,5.983588516712741,3.84075824606918,98.21766170179933,12.579326942970852,15.97591026953862,1007.7626159534042,4.682885676728679
2028-11-18,8.05274785025067,3.3442527227928727,58.186447893958544,9.821636269263903,12.174139864712314,1005.9002478402522,8.27671135569194
2028-11-19,16.30497570708588,11.425269605705116,64.97115624015532,3.4263877846263027,5.365880429384951,999.9360261974685,4.512153132783963
2028-11-20,28.34687543819762,25.06183355844923,55.00774987533835,4.110176705783212,5.989976253986531,1043.8228032401034,1.4908974876824777
2028-11-21,12.903902624418762,11.331898133755857,63.58587994490898,4.722617331131031,7.922861315781312,1032.5649875461706,9.850338450059597
2028-11-22,17.68087021720981,15.182677243691487,90.79778947076034,1.75206161600928,4.226033390718647,984.4746214934357,8.892854620742632
2028-11-23,6.039321476259802,1.8483924228669464,68.91578035826298,4.097394305549177,8.34305554549173,1030.0281214604468,7.71313633225014
2028-11-24,8.708580024052221,6.239017109263939,54.41984835733792,3.1427883646879815,7.516298286321542,1016.9109393190156,4.115116028992104
2028-11-25,29.66575307397117,28.317684200760016,67.11127623894522,6.829931247129032,7.682733137161624,1043.0607526081105,1.838457268892978
2028-11-26,29.12796741090114,25.90082776718839,99.069166712064,13.626563218083975,14.307731475812602,1001.9061932143851,9.414111814185013
2028-11-27,5.12349952336024,0.7430161173761016,81.48417976296014,1.5672047513093712,4.719209381489369,1020.1913399726708,5.3235112651713905
2028-11-28,28.795294635580973,24.611589087006962,70.80804732030789,10.804018859210935,12.310147599522331,1015.0528692318691,8.523554603874851
2028-11-29,20.97799844538751,19.277505884866095,58.3269256748635,10.309245066196915,10.402098660022409,1014.2692634359324,3.4209500575942577
2028-11-30,26.697957363000555,23.00689890535069,99.30883986418473,1.4363129799503649,5.87952632676514,1011.9273779662049,3.3528831707947058
2028-12-01,16.368496390846477,14.486479337103889,91.04245046315643,13.838586073587,14.973089909806042,994.3940632872597,9.855404806740392
2028-12-02,17.889900714481257,16.01707057627257,64.07386512254597,8.527083032352294,13.17348629078134,1032.8996945744675,5.218330484948498
2028-12-03,17.221164506423005,12.724877413202265,53.50343478605947,5.455882817035263,9.043055071426531,1011.5935222917502,1.406954238607463
2028-12-04,21.67160643865261,19.672930627691688,52.831277868877905,11.3480787524296,15.161346201987023,1047.0961392501824,2.196746779947074
2028-12-05,8.491281368907822,6.438291982835778,56.01890747527669,3.8604818760245108,4.867789354990313,998.2565899034944,4.819442793927208
2028-12-06,5.749339746816949,4.7467261837717505,79.03842918072108,10.402647555694806,11.57361968377887,1027.7920687738929,0.4247091048841134
2028-12-07,12.698248539779772,8.2155724032777,96.43817106027461,0.5956681135837083,3.202006882704037,1045.8501955747377,4.625339853783005
2028-12-08,22.617019068416166,18.446639815579626,74.83717140029923,12.591120564139079,13.45161982738839,1026.4420826111266,4.189408420801276
2028-12-09,10.046336303073709,6.537020562710996,92.14727412280986,6.722562705319778,8.24972116873494,1040.9891035332175,7.79336265319487
2028-12-10,21.835810833122935,17.834747777367568,72.2943309929904,9.550393715369125,11.157706105108147,1037.9236671829904,3.5494196448924176
2028-12-11,29.24780115268176,27.63960688298379,85.42917728839126,3.318567297100255,4.116716963364075,1005.2082400842303,9.825487615395993
2028-12-12,7.34751789473546,4.514223516385158,86.59363686432505,10.15610568987672,11.182019856852524,1022.0086757957647,1.8076991930090314
2028-12-13,21.815052955628158,19.410175406233034,58.69818529516694,11.58360413839915,15.526363348440432,990.9382937867949,5.9098668496813485
2028-12-14,16.093755482614277,14.71864937758621,68.06080294879058,7.098197803265981,7.934177076002323,1017.486811788692,0.8969929700825463
2028-12-15,26.703556359437634,23.759034418577937,81.8651078269012,9.265903860926915,9.408190820146528,996.1295380270036,7.33863983993982
2028-12-16,9.428744736184647,4.7457861348141055,53.53483040921831,6.844888857335978,9.991663570480672,1032.0615770466711,9.947536880619715
2028-12-17,22.315648805654114,21.155412329451337,68.07700938814783,13.411370538867683,18.29128613582993,1016.9640895324487,8.191386377516322
2028-12-18,25.952882241202754,23.787038587227578,76.73997331405963,7.468037707714787,9.124106780830394,1008.7859153842162,5.557035407203013
2028-12-19,28.615355486850582,26.78519174202777,99.81122465223194,12.627130635432284,13.220409151413545,998.8157967316885,4.847413573996921
2028-12-20,22.081200707241145,20.12861409257836,73.72667813112204,12.020280874053729,14.872217500891383,1049.90889372889,8.350299612668469
2028-12-21,17.429369100210682,12.79563089269318,90.80283785571618,6.157572320225348,10.68934337570358,985.0197364619453,9.359740847107243
2028-12-22,20.446181005030347,17.573904788093188,71.60336425333088,3.4512673778621257,7.37157627700452,983.0492476400694,9.89206525798093
2028-12-23,26.722624611967955,23.85742696020868,89.81953613098545,6.091231988396565,9.203811330460145,995.2080180345705,3.965392275644841
2028-12-24,19.265243665970743,15.222941096149615,79.77074008100541,12.393260636628302,13.968543119666299,1047.9750721039475,9.909174747945123
2028-12-25,5.759676492420922,4.141707676401218,94.32977207511992,3.4144880372908855,6.123888903671985,1048.546671782399,1.559262521738315
2028-12-26,28.273717387674445,25.324655971274243,70.5471276175055,7.86654518786624,8.322769394387517,1025.8449414340496,2.535497759319092
2028-12-27,22.238168775789028,19.51822791930479,80.21522099107395,12.091451219411212,15.486178340814561,1041.6074667044484,0.890161247338962
2028-12-28,21.912834644431165,18.525191882244542,81.50093403094137,5.302162126925682,8.927642221413937,994.9773211588557,2.7173851648448166
2028-12-29,10.391878809942929,5.393647996941175,70.86914709002366,9.633144555040461,14.458302669590054,1048.0429465923637,7.679375516180111
2028-12-30,21.47213675581643,17.39434117948824,57.21560218437408,3.684473610732218,4.986460404457576,989.9949395097696,8.529243581784497
2028-12-31,14.846610141353962,12.255147329284252,54.67797034561678,1.6391916805223987,1.7314737757375118,987.0787631727161,7.788926451025717
2029-01-01,21.280824426037302,16.970612216941113,50.83357752998165,11.915763376392846,14.643805698528599,987.8548077473091,6.310657781676962
2029-01-02,7.664825757699768,5.9819923044498475,93.67671321226072,1.4845293511306024,5.018481873114674,1020.1189546290796,5.139665125226456
2029-01-03,21.4461326150759,20.32427786984006,61.823745611934726,4.0707209261937685,8.022758305608708,1034.6682080502637,7.0870428921364645
2029-01-04,29.985343144266665,28.167549654409573,60.575337464088406,12.826641329961602,13.795335995085654,1005.6667024512243,3.908335492672218
2029-01-05,6.205300971513901,3.843654747056862,86.80177002130327,5.197039306180008,6.505803651365126,1048.4527191450288,8.413083514997018
2029-01-06,29.429354605532932,26.387031575694692,66.00080565436959,14.595680242712417,17.1586348690489,1010.409409668283,6.771900939767854
2029-01-07,15.172699018071766,11.712182455906966,75.30223462059183,14.696015021607897,16.349019071457906,990.5313985541252,6.978046984944085
2029-01-08,26.768836258431477,22.12641338957379,58.12555326487281,4.024140306803351,8.326697739740576,1012.6176723730296,5.3593599312907125
2029-01-09,24.559637101456836,21.520221063255004,97.98728607309846,0.6146733337483568,2.983474102441958,1027.5326015795708,8.852289842111725
2029-01-10,19.175406524666695,16.170303946163777,92.57907000086186,10.575949263080688,14.573842483590703,1038.2558046353065,2.520147336790525
2029-01-11,23.461230231283164,22.260258191991234,93.18948114825017,6.764797539725156,9.667896342136924,1012.1137802969615,3.811476533610507
2029-01-12,26.9628890325337,25.823242821908803,70.33868742860025,1.5112926593936442,5.376743367479204,1021.5524778234417,7.776425696776891
2029-01-13,15.103508041275825,11.898868193610337,88.11806068535864,10.612842284670641,12.276207217322261,998.7141298511198,4.927488961293377
2029-01-14,13.175829039080968,10.42311458608759,57.193807769489005,0.46762363667881834,4.624706746330374,1025.214156848386,8.892140134241908
2029-01-15,21.689834639089618,17.333113059168426,50.430950129589014,13.052950357383631,14.42581193513874,1049.0180360765241,3.463993197628523
2029-01-16,25.196148548531465,23.553430209684084,50.998646628901405,2.0797879366995558,4.810281976716009,983.4337500811456,3.6933016881964473
2029-01-17,24.057128369415395,22.957241720947195,79.33008687022803,1.9096781812008752,2.9797137470702464,1042.0571469493618,8.887357893866254
2029-01-18,24.945341221465863,22.14918614974536,72.76974526239704,2.635084469528768,5.012717077659735,1019.3597751937266,4.6437032018204105
2029-01-19,15.889582870323325,13.939668643314295,75.90076744542598,14.403995377380998,15.994871424924513,997.646906169361,5.161245842024868
2029-01-20,25.44585540437554,24.24739791102019,50.37315702086097,10.39754040380769,11.731057556993761,1046.842279700648,3.327637153356794
2029-01-21,8.00522638426521,4.106833236874694,71.13433098287129,12.02057303195455,16.855498122094737,1013.8348012141229,2.766699421790819
2029-01-22,18.61222744902124,17.16585544919225,85.90340806004303,5.964524785991295,6.764895313424948,1003.218317617137,6.55948710838392
2029-01-23,5.143966512453039,1.7106885124219522,72.13468509837179,5.0446909125743336,8.98132009986131,992.7048339789588,1.1984066154120387
2029-01-24,13.114645747506758,10.9904467468392,86.61096031561112,3.5172601017475493,8.438084899163623,997.1116547179663,8.792726411829094
2029-01-25,14.161538371784946,12.467554170364858,61.65094821984174,7.209720424686134,7.309227843386523,1038.299432911401,7.792031367651079
2029-01-26,14.904317290231385,12.385311198554115,90.65710022408626,8.277431003012527,11.772568073223002,1023.0087006522016,1.9074826370580278
2029-01-27,22.386680167246553,18.180897062354738,79.42156202267262,9.476622654791331,10.741181682572767,1043.9271933641821,6.940199458245654
2029-01-28,14.713952531758643,12.145578224140353,60.53815497149531,3.8567775599804177,4.05921668162194,996.237791651045,6.026329212856348
2029-01-29,16.217340565563266,12.214261968719043,61.83602379269165,14.22981121354486,16.244259108328013,988.4797001694232,1.8453505073664411
2029-01-30,10.938603271858186,9.436658084661584,81.40152322847685,2.5463774731070377,7.222466523961413,980.4261271682913,2.7320350605023247
2029-01-31,14.331294790733502,10.240209112073185,91.49697966062217,14.484797621496185,14.543623093331172,1015.5503426331196,4.089865037338344
2029-02-01,10.681740681578788,8.734007381952193,70.78138910145776,0.22284183761255683,3.1622702972614656,1049.881485126739,6.9924273524547385
2029-02-02,6.8298980942110905,3.1203255746555993,62.91502145637961,7.216885377252684,9.723867770229305,1028.6475688173048,6.387234088170059
2029-02-03,20.086214834534445,16.82308861517046,93.35058034553002,5.000517571748442,9.36743839360368,1001.5876214375602,5.3223484767669795
2029-02-04,21.705319963875407,16.988741095028658,83.46341458754175,6.7368512089537615,7.15685978155689,1041.380100811832,7.684105431140342
2029-02-05,20.487258650240364,17.937968578339106,72.40427436415382,8.559968684711835,11.967598834145086,1034.7205586191571,7.579377396061659
2029-02-06,16.58735109501431,15.322690339676548,74.39500976396509,6.533837370190636,9.934385862357022,981.0790616253578,6.178591540622559
2029-02-07,14.494644504480746,13.418022562275734,60.21282339681982,6.222702754523924,9.56810283883534,1037.1802336378717,7.869900833848252
2029-02-08,26.58334123929563,22.27590699540462,81.34013150324219,10.990851231199597,15.702523705874782,1001.0368730066947,3.342633747792092
2029-02-09,17.97704462840545,14.878102077759722,67.93712552714443,10.28814412629697,14.403581771331371,990.4771425208521,8.812495283226056
2029-02-10,16.979546940743276,12.878570733403478,99.78225883371746,12.499069230537717,12.708932861755248,995.8431587815952,6.149100858019407
2029-02-11,5.641051645160892,3.703349245114833,74.00917576309439,3.7493847185924336,6.104798972114999,1012.8005863062597,8.223635138124305
2029-02-12,13.53119569065391,11.150860708600975,74.29428030948065,9.142927646310953,11.13269292731762,1009.7407548947608,5.46279104790284
2029-02-13,14.504890469646426,13.384474980801151,78.29258937053359,8.777921780892807,10.328657886346818,1000.2221109561958,2.1843824498868036
2029-02-14,14.970569522422512,10.124600224126063,95.83780015593734,5.546067163090331,7.802750788860818,992.0552825544922,5.4241012867830865
2029-02-15,19.504309230683305,15.832837603880051,90.04090499298752,7.290863128540214,9.2118340531701,1033.3561552749518,3.711116637765881
2029-02-16,18.34006366817196,13.607243317134737,72.55650348989207,4.706732149585931,6.868401648979257,1049.3076848614442,6.9749903603709456
2029-02-17,20.197627319836116,18.135641690119826,85.9349632986398,2.1276659642547777,7.02397529229799,1034.4454106293783,4.757937917347358
2029-02-18,24.122081538553207,20.676227093650564,79.31177493903809,3.2070181599409926,3.6501830336888963,1000.7155877370079,8.361128049276877
2029-02-19,25.324643467902337,21.610643594731787,74.61835243506245,1.5827046960180162,6.193859045211665,997.1366272988494,6.780725123219167
2029-02-20,22.95307690566236,20.682878104632007,59.61578863921753,10.246043627851861,12.647227195206995,995.2366113246156,6.8454443303132395
2029-02-21,28.88809239887337,24.495655458810848,73.19681317274454,9.910910896637272,13.029622124134978,989.5686552142325,2.1715533349106497
2029-02-22,5.455814566909041,0.6671687153080494,62.29092935112873,14.259095573698092,18.41001040678656,1018.5931384784611,9.842497664912903
2029-02-23,9.894449642088652,5.3550291713046345,95.74210749258273,10.94517620470862,12.747491350454897,1022.3780260367341,8.416752092714887
2029-02-24,5.189071874453553,1.2328039706960632,66.77034067481735,0.7806875813419717,2.9327971217818063,1029.3851862464196,7.890048845606946
2029-02-25,21.186867853865074,19.07700913496526,97.61320072666862,13.263677608934312,15.311270010327881,1027.6149359653568,3.3021522516002744
2029-02-26,27.450763723749674,25.324299555327148,76.65276450473556,12.940127444185887,14.813782556864686,1000.4633317898367,5.356316528472319
2029-02-27,11.087057414407482,6.233616132623331,81.57721893380801,6.64980481159048,11.277451419824954,1003.1217703777793,1.3710318807432864
2029-02-28,28.175863619907666,27.134725636164898,77.14702222446638,8.787945757918823,12.932595213883884,1027.7060174809637,5.3847597666270595
2029-03-01,6.506684757239022,2.6424848642704437,56.469030848335045,14.641174987087783,15.186174936402663,1004.4613348548539,1.4588924648328727
2029-03-02,28.36090067013786,24.53591601991681,68.79106095039705,7.984565457722494,8.525182220107974,994.8836232733519,5.530378439896012
2029-03-03,13.79056718099086,10.29980901719167,54.957305613881196,13.579827425641346,15.719174999906302,1006.2035307587718,6.487218801549056
2029-03-04,7.535520711230413,2.5750853268829506,81.14770220916908,1.2455813671527967,1.738868250816842,999.0458910304584,3.9019596724990233
2029-03-05,17.146793979658142,14.89927623660324,72.34370976002194,2.865778030630243,5.961243506985841,986.1818904853004,4.985448783312933
2029-03-06,11.419414193012699,9.059526737839706,88.89924857854683,6.611324151619767,7.329782187928437,1038.1097231593658,8.75653387674586
2029-03-07,12.12182254904807,10.806064937261848,61.02352404996849,8.77135212505957,11.383218444893576,1039.7177972409925,1.0856314470280937
2029-03-08,12.682249123157163,9.911056576982213,58.22830292146675,12.243417777942003,12.279517512960592,995.3825210116815,7.917328929996529
2029-03-09,25.075647445816585,23.031453340877192,70.31661154818839,14.823931727147803,16.406913469211037,984.5340539667641,1.707545509961964
2029-03-10,18.47903191688136,16.105485108170782,96.32926916091905,5.832772447111746,9.218726065475023,1031.7179206145825,0.3670798280462839
2029-03-11,12.782692478900092,8.444405317877582,85.52109075062059,0.7112345421012739,3.131429243240516,994.8070038104389,1.8557460274504778
2029-03-12,20.25834458277296,15.516406528662976,70.94618123964594,12.017572549429872,16.908919979424812,1007.5404842605802,7.650431899704897
2029-03-13,22.90376685557984,21.160834567559096,75.86360848771552,9.065710786242121,13.436229766573176,984.4894676566169,4.051260733368601
2029-03-14,11.815600018338344,9.325564292124481,54.210650558854915,2.978142883023025,4.773496778238782,995.8388709330904,8.72520516846182
2029-03-15,15.338727538133789,10.624205289672211,99.22879481880565,7.422426849321303,7.649859556682676,1035.5031594830746,5.247075411822658
2029-03-16,8.04715233342369,6.799918490666799,83.32036523474595,11.134653683005865,15.362785183580959,1036.3077512840641,0.22250351926330958
2029-03-17,9.528733738367007,8.159291625921494,64.27020342317113,11.556176806029656,16.11234835760301,994.4959377421397,7.167136096019267
2029-03-18,22.02794634912457,20.376782392299653,79.29041971076222,7.49427617998143,11.597413147076614,1003.5139691574683,1.102329087212327
2029-03-19,9.535958692390674,6.155107355883175,55.4741183034497,4.578217951932887,5.217967656531711,989.3966893365621,7.893796334619244
2029-03-20,18.129084591676502,16.52719550765251,98.29183344037918,14.606138730577403,19.59571440263884,985.1920841199445,1.6810254980518002
2029-03-21,22.726156543060817,17.85385101725788,58.7392493941683,9.950439164347392,11.24336027211126,1049.4520200113886,3.4544638580551346
2029-03-22,7.6719230773685965,4.885064968334515,82.4015159027607,6.12356279019448,9.74458735423633,1025.8915765871388,7.612714296253603
2029-03-23,19.182805490722586,16.17673364932192,62.272723126946524,4.206948363069786,8.747122744748394,1017.9467556438823,9.542313574764217
2029-03-24,11.414069592534094,9.427435129312467,85.87806913242679,10.966544745053431,12.144980316706977,1033.584895028371,3.7143395064673235
2029-03-25,29.073171880939494,26.18933087120056,88.84106836201406,3.6327516839065153,8.174044457291846,1038.8054011781408,8.294002201989358
2029-03-26,17.08864116799812,13.440986637450074,83.67098644557163,2.5756498346053225,4.123057730579657,1036.470033763131,1.9079226547583872
2029-03-27,25.149813744378953,21.14510519656278,80.72497301275962,7.947508334431054,12.829574446351335,981.1577614502913,8.071797702024911
2029-03-28,18.755663553906544,14.740191223066892,94.62345469760058,4.349810889662128,5.756110991564501,993.0765528733349,6.574940592562511
2029-03-29,6.085313321370479,2.7737488705941256,53.931335549487905,9.433577173854225,14.200756297643402,1025.8433711482483,1.9274350721236844
2029-03-30,20.828784389850558,16.21134528987513,66.54573828900976,1.7690801231135023,2.036803377576877,1006.3031543462774,3.0250396035141156
2029-03-31,28.785083555166427,24.515452165941987,62.4143739815423,9.824116568509824,13.370476626858888,1048.7737855742776,1.31770888597036
2029-04-01,20.040295503658278,16.012103044863778,99.40069810327108,4.249447919965533,6.910003589150552,1026.5783354846778,3.829670110643133
2029-04-02,25.479721485669756,24.257299398947914,69.46948898334367,0.0036440165176909733,2.3930294021313445,1046.9584236110445,2.036486411232774
2029-04-03,27.105161583710196,26.0776497348316,86.63063496201994,1.9040408651126457,3.0215124363918457,994.1012537152055,6.439979536304735
2029-04-04,10.701994298723312,8.85220518994142,84.23625819405024,14.00423066752641,17.53220961640887,1040.4769919680516,9.945051042205588
2029-04-05,10.301120997705667,6.6470266220518575,60.604061873868886,13.010319586730366,13.964367043961902,1002.4946614070658,0.1200916308426414
2029-04-06,20.274524721274794,17.62973476574461,61.94988401057756,3.5041354805435527,6.268344460467394,1049.2695365766465,5.409198132872986
2029-04-07,15.275711745167618,12.66608670797037,64.0642281776517,11.675578568182368,12.941805383383622,991.0382070451203,5.736665975490097
2029-04-08,25.99653257166801,21.458185018749553,70.55636391296896,9.128573897609614,13.906680796516394,1016.1437873186828,9.14208789680812
2029-04-09,27.50057808495028,22.918326692422927,61.71625328252634,14.563570671748042,14.706726640926307,1035.4991173685985,5.060053347669376
2029-04-10,13.835534482567953,9.198833426353609,50.98257413734239,5.604084893010887,6.60272629356707,1010.2849736422825,5.437014196449175
2029-04-11,10.921763974362051,8.666251668301943,93.96965284035977,10.22190918775757,11.433462219694809,1012.7658842131352,4.716528013283886
2029-04-12,24.513137881096547,20.7489146301395,98.2804915690442,0.9530358363587788,3.0233749651978608,1049.0449056854018,2.689043045614814
2029-04-13,11.870150888703403,9.783618163605924,67.0785193515784,5.9437102022460895,7.107361411596357,1009.7715705210808,0.5602913324891368
2029-04-14,25.56535796284196,23.802918630544163,66.92534397127365,14.457264917822707,16.914010369166633,1022.2850470419345,4.086576822098361
2029-04-15,15.59345634121907,13.854926511829593,50.35459063871855,8.084713116751809,12.447040733044503,983.8177762472606,0.5259147124067853
2029-04-16,21.68874748228676,19.320316998832386,84.0125344165187,4.318192550022669,7.878509657068523,1038.9547056147183,5.504924694659178
2029-04-17,7.388382845866705,4.668552366747418,91.27199478743144,1.804064446929103,4.703874349604658,1025.371763428568,3.0729364324229316
2029-04-18,20.596483116914325,16.27268643269405,57.33041501800016,10.552925102722956,10.997940992636353,1008.281407200397,5.336024015254278
2029-04-19,16.294191968430727,14.814627594539878,57.98331746835754,9.672840651445902,13.14280119339228,981.1318677968164,1.3429696439518668
2029-04-20,19.665211579386852,15.725508189807275,89.50416249857189,5.60908070405662,6.441152125611319,1021.4168174415453,9.326299657393596
2029-04-21,9.200355193621586,6.074535536864365,80.81453741770723,14.264120277987514,18.195957207796003,980.8860479938913,8.945212435499348
2029-04-22,23.421843623604552,21.270062252900583,52.24302788138585,0.33304219481775477,1.5833259873685206,980.0842529736312,1.899965092022845
2029-04-23,26.569926938580714,23.598648600449415,81.12734952311408,4.555857774477387,6.6411014160818915,1023.1268993504548,3.434442832940099
2029-04-24,10.418495002269392,8.218726723161302,65.4458861421883,13.816042294493721,15.568393306083362,993.2311947134187,6.134927718519796
2029-04-25,7.392863888004043,4.008536067050819,68.4362577735423,4.814031574791605,9.10810114816589,993.4321284802667,0.9568620730590627
2029-04-26,5.59096465115841,2.8555889597374335,88.48657091484401,3.783792507827556,4.416514801394596,1025.729009608292,3.5456782111615084
2029-04-27,21.04928751108165,19.391665394766136,90.54675963363053,8.01330614896871,10.841530560892652,983.7588031557563,2.511122868190061
2029-04-28,20.17735090221952,18.71101860399673,70.01783134199152,12.357026248808069,13.067334296023379,1001.938389303219,9.155167287166966
2029-04-29,18.66743531785175,15.480652589563231,97.35764680031774,1.547201413175416,5.071180593836349,990.4602331499414,8.525106362892052
2029-04-30,10.798677402899386,6.189025269754973,70.3231358976036,14.145310644686042,18.670701283658445,1020.6123458857573,5.7983274126686375
2029-05-01,14.772649897637868,12.396819151407126,88.5918017615055,11.92609321771746,14.099131487053727,1026.3235608309178,5.203463368715742
2029-05-02,19.861908379654324,15.92990795076383,74.19386322821296,2.7187538332732792,5.159215134598158,1030.479509751933,9.307257945453971
2029-05-03,17.419171471479235,13.784526051720167,94.8766163261042,10.68011941797244,15.317233600386253,997.8661851842996,9.324277829788153
2029-05-04,29.694638005372184,24.96841834813426,95.38806218250893,5.774380839563357,8.379337782810143,986.2474826145609,9.693301253516605
2029-05-05,8.410993813918328,4.127069744721764,54.37084039355419,6.03442017114478,8.472412361392585,985.5078559859328,1.2537888410818765
2029-05-06,22.378613851189844,19.11219281556799,96.82466656551128,11.749351386582996,14.640996900104517,1009.8306083915506,1.6055781076317022
2029-05-07,15.107969202607304,11.479847209670876,91.27674207602078,14.441772119710983,17.88792080152574,1046.20910863439,6.767366986798866
2029-05-08,15.704990373140369,11.11144450680423,89.56553571563335,1.8998380927079088,2.434254968143066,995.2410323972917,5.4143447660984485
2029-05-09,22.939944141454404,20.341869003106666,60.04556698427612,6.309453553182291,10.415006191889871,997.9719120939085,0.18465904893235963
2029-05-10,22.31090378310924,20.00372495967813,90.25596043773325,7.214124121264553,9.39164925853085,987.0622161474101,0.6197503598951937
2029-05-11,29.78139984255471,28.738155508013925,92.50663673425184,5.644677254324964,6.006419803812392,1022.3899191725751,8.880803822588051
2029-05-12,8.20985723635313,3.903652939587273,64.45751672270755,5.447836855743375,9.37875020173444,1027.5911011763023,8.688707955393863
2029-05-13,7.602741234604158,3.3988184329906987,97.61300391811619,0.7840300134239481,2.6687798718553086,1025.0051845712533,3.5727092199604513
2029-05-14,23.108470428218528,21.69065235581792,52.49300731995821,10.28307930843935,10.78491678391462,1040.2791170131347,8.910506169305346
2029-05-15,19.459672925160227,16.152243400629427,57.495462662356985,6.54321625680068,9.712111454516933,1014.049808451825,5.936750743979018
2029-05-16,11.854016663995147,8.998089871327597,76.87905690257571,2.9219070396589015,7.322563806827111,989.4119928536945,8.059056470189018
2029-05-17,6.985484224724665,5.510647842688219,78.78962355611549,12.240502534531025,16.679270081600958,1000.2583591493088,4.274310711602142
2029-05-18,7.141456239910763,2.2191833316678693,82.25750416504516,12.03841122227442,16.826728596319285,1026.3700981394945,1.1339832734490873
2029-05-19,27.354771866602956,25.495988316749536,50.848456465773324,7.295874421333407,11.634401720166846,1022.9185381619092,4.337270626460162
2029-05-20,9.796683117968573,8.527746397606329,98.01833873110651,4.476759917216408,4.4874645139437845,1017.1702190820074,4.572997979968979
